tree,directory,molecule_token,canonical_molecule,appears_on_page
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/H2CO,H2CO,formaldehyde,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/H2O,H2O,H2O,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/H2S,H2S,H2S,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/HCOOH,HCOOH,formic_acid,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/N2,N2,N2,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/NH3,NH3,NH3,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/NO,NO,NO,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/NO2,NO2,NO2,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/O2,O2,O2,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/SO2,SO2,SO2,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/THF,THF,THF,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/acetal,acetal,acetal,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/acetaldehyde,acetaldehyde,acetaldehyde,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/acetic_acid,acetic_acid,acetic_acid,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/acetone,acetone,acetone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/acetophenone,acetophenone,acetophenone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/alpha-D-glucopyranose,alpha-D-glucopyranose,alpha-D-glucopyranose,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/angelica_lactone,angelica_lactone,angelica_lactone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/aniline,aniline,aniline,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/benzaldehyde,benzaldehyde,benzaldehyde,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/benzene,benzene,benzene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/butadiene,butadiene,butadiene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/butanal,butanal,butanal,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/butane,butane,butane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/butyric_acid,butyric_acid,butyric_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/caproic_acid,caproic_acid,caproic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/citric_acid,citric_acid,citric_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/cyclobutanone,cyclobutanone,cyclobutanone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/cyclohexanone,cyclohexanone,cyclohexanone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/cyclopentanone,cyclopentanone,cyclopentanone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/diethyl_ether,diethyl_ether,diethyl_ether,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/dimethyl_succinate,dimethyl_succinate,dimethyl_succinate,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/ethane,ethane,ethane,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/ethanol,ethanol,ethanol,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/ethene,ethene,ethene,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/ethyl_acetate,ethyl_acetate,ethyl_acetate,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/ethylene,ethylene,ethene,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/ethylene_glycol,ethylene_glycol,ethylene_glycol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/eugenol,eugenol,eugenol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/formaldehyde,formaldehyde,formaldehyde,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/formate,formate,formate,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/formic_acid,formic_acid,formic_acid,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/furan,furan,furan,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/furfural,furfural,furfural,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/furfuryl_alcohol,furfuryl_alcohol,furfuryl_alcohol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/gamma_butyrolactone,gamma_butyrolactone,gamma_butyrolactone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/gamma_valerolactone,gamma_valerolactone,gamma_valerolactone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/gluconic_acid,gluconic_acid,gluconic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/glutaric_acid,glutaric_acid,glutaric_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/glycerol,glycerol,glycerol,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/glycolic_acid,glycolic_acid,glycolic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/glyoxal,glyoxal,glyoxal,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/guaiacol,guaiacol,guaiacol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/heptane,heptane,heptane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/hexanal,hexanal,hexanal,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/hexane,hexane,hexane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/hydroquinone,hydroquinone,hydroquinone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/hydroxyacetaldehyde,hydroxyacetaldehyde,hydroxyacetaldehyde,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/isobutane,isobutane,isobutane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/isobutene,isobutene,isobutene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/isoeugenol,isoeugenol,isoeugenol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/isopentane,isopentane,isopentane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/isoprene,isoprene,isoprene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/isopropanol,isopropanol,isopropanol,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/itaconic_acid,itaconic_acid,itaconic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/lactic_acid,lactic_acid,lactic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/levoglucosan,levoglucosan,levoglucosan,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/levulinic_acid,levulinic_acid,levulinic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/malic_acid,malic_acid,malic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/malonic_acid,malonic_acid,malonic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/methane,methane,methane,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/methanol,methanol,methanol,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/methyl_formate,methyl_formate,methyl_formate,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/methylcyclopentenolone,methylcyclopentenolone,methylcyclopentenolone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/methylethylketone,methylethylketone,methylethylketone,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/methylmethacrylate,methylmethacrylate,methylmethacrylate,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/muconic_acid,muconic_acid,muconic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/naphthalene,naphthalene,naphthalene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/octane,octane,octane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/oxalic_acid,oxalic_acid,oxalic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/pentane,pentane,pentane,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/pentanol,pentanol,pentanol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/phenol,phenol,phenol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/propanal,propanal,propanal,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/propane,propane,propane,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/propanol,propanol,propanol,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/propene,propene,propene,True
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/propionic_acid,propionic_acid,propionic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/propyl_syringol,propyl_syringol,propyl_syringol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/pyrrole,pyrrole,pyrrole,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/pyruvic_acid,pyruvic_acid,pyruvic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/sorbitol,sorbitol,sorbitol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/styrene,styrene,styrene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/succinic_acid,succinic_acid,succinic_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/syringaldehyde,syringaldehyde,syringaldehyde,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/syringol,syringol,syringol,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/tartaric_acid,tartaric_acid,tartaric_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/thiophene,thiophene,thiophene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/toluene,toluene,toluene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/valeraldehyde,valeraldehyde,valeraldehyde,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/valeric_acid,valeric_acid,valeric_acid,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/vanillin,vanillin,vanillin,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/xylene,xylene,xylene,False
vasp_mol,/pscratch/sd/j/jcho5/VASP/vasp_mol/xylitol,xylitol,xylitol,False
