surface,molecule,functional,status,note,E_ads_SPE,complex_directory,complex_NSW,slab_directory,molecule_directory,E_complex,E_slab_relaxed,E_molecule_relaxed,slab_NSW,molecule_NSW,matching_slab_references,matching_molecule_references,selected
Cu110,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.29145602,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-330.22272069,-248.0324956,-81.89876907,1000,500,1,1,true
Cu110,glycerol,beef_vdw,reference_unavailable,No converged relaxed references with matching functional/composition,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_glycerol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110/beef_vdw,,-68.59433403,29.98519073,,1000,,1,0,false
Cu110,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.08348450,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-273.49179235,-211.04083582,-63.53444103,1000,500,2,1,true
Cu110,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.58879048,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-291.06538023,-228.02130757,-63.63286314,1000,500,2,1,true
Cu110,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.98360400,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-726.09441489,-659.92442651,-67.15359238,1000,500,2,1,true
Cu110,isopropanol,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-82.41399872,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_isopropanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-59.07454047,81.5558027,-58.21634445,1000,500,2,1,false
Cu110,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.33097078,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-273.09866646,-211.04083582,-63.38880142,1000,500,2,1,true
Cu110,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.62605280,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-290.87733883,-228.02130757,-63.48208406,1000,500,2,1,true
Cu110,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.99483774,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-725.91304615,-659.92442651,-66.98345738,1000,500,2,1,true
Cu110,propanol,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-82.05439899,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-58.56658473,81.5558027,-58.06798844,1000,500,2,1,false
Cu110,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.07681488,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-258.63157942,-211.04083582,-48.66755848,1000,500,2,1,true
Cu110,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.45523377,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-276.27394048,-228.02130757,-48.70786668,1000,500,2,1,true
Cu110,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.93550410,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-710.05181119,-659.92442651,-51.06288878,1000,500,2,1,true
Cu110,propene,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-82.29074007,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu110_propene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu110_n64/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/beef_vdw,-45.78046737,81.5558027,-45.04553,1000,500,2,1,false
Cu111,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.48332908,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-287.74899707,-225.69788512,-63.53444103,1000,500,2,1,true
Cu111,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.05522756,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-310.7172196,-248.13958402,-63.63286314,1000,500,2,1,true
Cu111,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.35228902,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-742.68180614,-676.88050278,-67.15359238,1000,500,2,1,true
Cu111,isopropanol,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-82.13935293,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_isopropanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-73.29883194,67.05686544,-58.21634445,1000,500,2,1,false
Cu111,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.59824238,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-281.12754337,-225.69788512,-57.02790063,1000,500,2,1,true
Cu111,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.23610833,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-303.99678102,-248.13958402,-57.09330533,1000,500,2,1,true
Cu111,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.56377310,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-734.92852041,-676.88050278,-59.61179073,1000,500,2,1,true
Cu111,propane,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-81.98313248,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/beef_vdw,-68.48795777,67.05686544,-53.56169073,1000,500,2,1,false
Cu111,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.44779892,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-287.63888762,-225.69788512,-63.38880142,1000,500,2,1,true
Cu111,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,0.98879667,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-310.63287141,-248.13958402,-63.48208406,1000,500,2,1,true
Cu111,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.30439122,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-742.55956894,-676.88050278,-66.98345738,1000,500,2,1,true
Cu111,propanol,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-82.17336562,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-73.18448862,67.05686544,-58.06798844,1000,500,2,1,false
Cu111,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,1.57265104,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-272.79279256,-225.69788512,-48.66755848,1000,500,2,1,true
Cu111,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,1.27622199,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-295.57122871,-248.13958402,-48.70786668,1000,500,2,1,true
Cu111,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,1.53908599,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-726.40430557,-676.88050278,-51.06288878,1000,500,2,1,true
Cu111,propene,beef_vdw,energy_review,"|E_ads| > 5 eV; recorded for review, not a convergence failure",-81.96344952,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Cu111_propene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab/Cu111/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/beef_vdw,-59.95211408,67.05686544,-45.04553,1000,500,2,1,false
Pd100,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.05974733,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-387.90423863,-311.70975881,-76.25422715,1000,500,2,1,true
Pd100,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.54966625,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-413.85914549,-336.90242357,-76.40705567,1000,500,2,1,true
Pd100,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.17153495,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-1526.1996808,-1444.12937678,-81.89876907,1000,500,2,1,true
Pd100,glycerol,beef_vdw,reference_unavailable,No converged relaxed references with matching functional/composition,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_glycerol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/beef_vdw,,-161.64401223,-94.09632213,,1000,,2,0,false
Pd100,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.16396746,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-375.08023238,-311.70975881,-63.53444103,1000,500,2,1,true
Pd100,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.27479254,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-400.81007925,-336.90242357,-63.63286314,1000,500,2,1,true
Pd100,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.02203308,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-1511.30500224,-1444.12937678,-67.15359238,1000,500,2,1,true
Pd100,isopropanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.16984744,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_isopropanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-152.48251402,-94.09632213,-58.21634445,1000,500,2,1,true
Pd100,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.30172010,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-368.43593934,-311.70975881,-57.02790063,1000,500,2,1,true
Pd100,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.11086216,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-394.10659106,-336.90242357,-57.09330533,1000,500,2,1,true
Pd100,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,0.09139252,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-1503.64977499,-1444.12937678,-59.61179073,1000,500,2,1,true
Pd100,propane,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.03514869,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/beef_vdw,-147.69316155,-94.09632213,-53.56169073,1000,500,2,1,true
Pd100,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.20157341,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-374.89698682,-311.70975881,-63.38880142,1000,500,2,1,true
Pd100,propanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.26570830,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE_D3,-400.65021593,-336.90242357,-63.48208406,1000,500,2,1,true
Pd100,propanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.01247447,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/r2scan,-1511.12530863,-1444.12937678,-66.98345738,1000,500,2,1,true
Pd100,propanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.08716095,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/beef_vdw,-152.25147152,-94.09632213,-58.06798844,1000,500,2,1,true
Pd100,propene,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.72490876,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propene/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE,-361.10222605,-311.70975881,-48.66755848,1000,500,2,1,true
Pd100,propene,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.17253304,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propene/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/PBE_D3,-386.78282329,-336.90242357,-48.70786668,1000,500,2,1,true
Pd100,propene,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-1.01317600,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propene/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/r2scan,-1496.20544156,-1444.12937678,-51.06288878,1000,500,2,1,true
Pd100,propene,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,-0.86329905,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd100_propene/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd100/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propene/beef_vdw,-140.00515118,-94.09632213,-45.04553,1000,500,2,1,true
Pd110,glycerol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,-0.18102752,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_glycerol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE,-375.65048062,-299.21522595,-76.25422715,1000,500,2,1,true
Pd110,glycerol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-1.03635353,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_glycerol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/PBE_D3,-397.15956275,-319.71615355,-76.40705567,1000,500,2,1,true
Pd110,glycerol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.62574424,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_glycerol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/glycerol/r2scan,-1512.76268338,-1430.23817007,-81.89876907,1000,500,2,1,true
Pd110,glycerol,beef_vdw,reference_unavailable,No converged relaxed references with matching functional/composition,,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_glycerol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/beef_vdw,,-148.87064201,-81.35562656,,1000,,2,0,false
Pd110,isopropanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.20912540,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_isopropanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE,-362.54054158,-299.21522595,-63.53444103,1000,500,2,1,true
Pd110,isopropanol,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.48899153,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_isopropanol/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/PBE_D3,-383.83800822,-319.71615355,-63.63286314,1000,500,2,1,true
Pd110,isopropanol,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.16056572,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_isopropanol/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/r2scan,-1497.55232817,-1430.23817007,-67.15359238,1000,500,2,1,true
Pd110,isopropanol,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.09893046,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_isopropanol/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/isopropanol/beef_vdw,-139.47304055,-81.35562656,-58.21634445,1000,500,2,1,true
Pd110,propane,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.21621579,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propane/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE,-356.02691079,-299.21522595,-57.02790063,1000,500,2,1,true
Pd110,propane,pbe_d3,ok,NSW=0 complex; converged relaxed references; matching composition,-0.41056954,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propane/singlepoint/PBE_D3,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE_D3,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/PBE_D3,-377.22002842,-319.71615355,-57.09330533,1000,500,2,1,true
Pd110,propane,r2scan,ok,NSW=0 complex; converged relaxed references; matching composition,-0.15492014,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propane/singlepoint/r2scan,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/r2scan,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/r2scan,-1490.00488094,-1430.23817007,-59.61179073,1000,500,2,1,true
Pd110,propane,beef_vdw,ok,NSW=0 complex; converged relaxed references; matching composition,0.15467217,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propane/singlepoint/beef_vdw,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/beef_vdw,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propane/beef_vdw,-134.76264512,-81.35562656,-53.56169073,1000,500,2,1,true
Pd110,propanol,pbe,ok,NSW=0 complex; converged relaxed references; matching composition,0.17257946,/kfs3/scratch/jcho5/goad-global-optimization/poscar/best/C3/Pd110_propanol/singlepoint/PBE,0,/kfs3/scratch/jcho5/goad-global-optimization/vasp_slab_kestrel/Pd110/PBE,/kfs3/scratch/jcho5/goad-global-optimization/vasp_mol/propanol/PBE,-362.43144791,-299.21522595,-63.38880142,1000,500,2,1,true
